day,cumulative_cost,reward,Node_1_inventory,Node_1_backlog,Node_1_pipeline,Node_1_order,Node_2_inventory,Node_2_backlog,Node_2_pipeline,Node_2_order,Node_3_inventory,Node_3_backlog,Node_3_pipeline,Node_3_order,Node_4_inventory,Node_4_backlog,Node_4_pipeline,Node_4_order,Node_5_inventory,Node_5_backlog,Node_5_pipeline,Node_5_order
66,3511.1000000000004,-198.5,-4,4,0,25,0,0,0,25,6,0,9,9,0,0,11,11,0,0,11,11
67,3566.1000000000004,-55.0,-4,4,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,0,0
68,3570.7000000000003,-4.599999999999909,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
69,3575.3,-4.599999999999909,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
70,3579.7000000000003,-4.400000000000091,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
71,3606.4,-26.699999999999818,1,0,0,9,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0
72,3660.9,-54.5,-1,1,0,9,0,0,0,9,4,0,9,9,0,0,0,0,0,0,0,0
73,3811.4,-150.5,-2,2,0,9,0,0,0,9,13,0,9,9,0,0,11,11,0,0,11,11
74,3863.4,-52.0,-3,3,0,0,0,0,11,0,22,0,0,0,0,0,0,0,0,0,0,0
75,3876.0,-12.599999999999909,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
76,3888.4,-12.400000000000091,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
77,3899.8,-11.400000000000091,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
78,3951.3,-51.5,0,0,0,9,0,0,0,9,11,0,9,9,0,0,0,0,0,0,0,0
79,4011.8,-60.5,0,0,0,9,0,0,0,9,20,0,9,9,0,0,0,0,0,0,0,0
80,4168.3,-156.5,-1,1,0,9,0,0,0,9,29,0,9,9,0,0,11,11,0,0,11,11
81,4228.3,-60.0,-3,3,0,0,0,0,11,0,30,0,0,0,0,0,0,0,0,0,0,0
82,4248.7,-20.399999999999636,7,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
83,4268.5,-19.800000000000182,4,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
84,4287.9,-19.399999999999636,2,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
85,4347.599999999999,-59.69999999999982,1,0,0,9,0,0,0,9,19,0,9,9,0,0,0,0,0,0,0,0
86,4416.299999999999,-68.69999999999982,1,0,0,9,0,0,0,9,28,0,9,9,0,0,0,0,0,0,0,0
87,4531.799999999999,-115.5,0,0,0,9,0,0,0,9,30,0,0,0,0,0,9,9,0,0,9,9
88,4583.799999999999,-52.0,-2,2,0,2,0,0,9,0,30,0,0,0,0,0,0,0,0,0,0,0
89,4606.199999999999,-22.399999999999636,7,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
90,4628.399999999999,-22.199999999999818,6,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
91,4650.5999999999985,-22.199999999999818,6,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
92,4672.199999999999,-21.600000000000364,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
93,4693.5999999999985,-21.399999999999636,2,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
94,4755.0999999999985,-61.5,0,0,0,9,0,0,0,9,21,0,9,9,0,0,0,0,0,0,0,0
95,4908.5999999999985,-153.5,-2,2,0,9,0,0,0,9,30,0,9,9,0,0,9,9,0,0,9,9
96,4958.5999999999985,-50.0,-2,2,0,0,0,0,9,0,30,0,0,0,0,0,0,0,0,0,0,0
97,4980.799999999998,-22.199999999999818,6,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
98,5002.5999999999985,-21.800000000000182,4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
99,5033.5999999999985,-31.0,-1,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
100,5168.0999999999985,-134.5,-1,1,0,9,0,0,0,9,21,0,9,9,0,0,9,9,0,0,9,9
101,5208.0999999999985,-40.0,-1,1,0,0,0,0,9,0,30,0,0,0,0,0,0,0,0,0,0,0
102,5229.699999999999,-21.600000000000364,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
103,5251.0999999999985,-21.399999999999636,2,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
104,5322.5999999999985,-71.5,-1,1,0,9,0,0,0,9,21,0,9,9,0,0,0,0,0,0,0,0
105,5506.0999999999985,-183.5,-5,5,0,9,0,0,0,9,30,0,9,9,0,0,9,9,0,0,9,9
106,5691.5999999999985,-185.5,-7,7,0,9,0,0,9,9,30,0,0,0,0,0,9,9,0,0,9,9
107,5712.799999999998,-21.199999999999818,1,0,0,0,0,0,9,0,21,0,0,0,0,0,0,0,0,0,0,0
108,5726.199999999998,-13.399999999999636,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
109,5739.599999999998,-13.399999999999636,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
110,5752.799999999997,-13.199999999999818,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
111,5765.799999999997,-13.0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
112,5778.599999999998,-12.800000000000182,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
113,5791.199999999998,-12.600000000000364,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
114,5803.799999999998,-12.600000000000364,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
115,5816.399999999999,-12.600000000000364,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
